#chr	gene_cis_start	gene_cis_end	gene_id	TSS	end.x	gene_name	TADB_start	TADB_end	TADB_index	TADB_id
chr1	0	6480000	ENSG00000288531	860225	860226	AL669831.7	0	7520074	TADB_1	chr1_0_7520074
chr1	5521347	7960000	ENSG00000162408	6554512	6554513	NOL9	0	7520074	TADB_1	chr1_0_7520074
chr1	5540853	7960000	ENSG00000253022	6540853	6540854	RNU6-731P	0	7520074	TADB_1	chr1_0_7520074
chr1	5547904	7960000	ENSG00000229519	6547904	6547905	AL591866.1	0	7520074	TADB_1	chr1_0_7520074
chr1	5555306	7960000	ENSG00000173662	6555306	6555307	TAS1R1	0	7520074	TADB_1	chr1_0_7520074
chr1	5579993	7960000	ENSG00000204859	6579993	6579994	ZBTB48	0	7520074	TADB_1	chr1_0_7520074
chr1	5590724	7960000	ENSG00000162413	6614606	6614607	KLHL21	0	7520074	TADB_1	chr1_0_7520074
chr1	5613730	7960000	ENSG00000116273	6613730	6613731	PHF13	0	7520074	TADB_1	chr1_0_7520074
chr1	5624865	7960000	ENSG00000041988	6624865	6624866	THAP3	0	7520074	TADB_1	chr1_0_7520074
chr1	5634168	7960000	ENSG00000007923	6701923	6701924	DNAJC11	0	7520074	TADB_1	chr1_0_7520074
chr1	5724636	7960000	ENSG00000228750	6724636	6724637	LINC01672	0	7520074	TADB_1	chr1_0_7520074
chr1	5767953	7960000	ENSG00000284744	6767953	6767954	AL591163.1	0	7520074	TADB_1	chr1_0_7520074
chr1	5783892	7960000	ENSG00000237436	6784842	6784843	CAMTA1-DT	0	7520074	TADB_1	chr1_0_7520074
chr1	5785453	9960000	ENSG00000171735	6785453	6785454	CAMTA1	0	7520074	TADB_1	chr1_0_7520074
chr1	5834333	7960000	ENSG00000227950	6834617	6834618	AL590128.1	0	7520074	TADB_1	chr1_0_7520074
chr1	6008376	8014279	ENSG00000237365	7014278	7014279	AL512330.1	0	7520074	TADB_1	chr1_0_7520074
chr1	6120000	8219524	ENSG00000207056	7219359	7219360	RNU1-8P	0	7520074	TADB_1	chr1_0_7520074
chr1	6120000	8441554	ENSG00000225126	7441553	7441554	CAMTA1-AS1	0	7520074	TADB_1	chr1_0_7520074
chr1	6120000	8370270	ENSG00000237402	7368941	7368942	CAMTA1-IT1	0	7520074	TADB_1	chr1_0_7520074
chr1	6120000	8389754	ENSG00000237728	7389753	7389754	CAMTA1-AS2	0	7520074	TADB_1	chr1_0_7520074
chr1	16480000	19748866	ENSG00000009709	18630845	18630846	PAX7	17871430	20819502	TADB_10	chr1_17871430_20819502
chr1	16480000	20329300	ENSG00000040487	19312325	19312326	SLC66A1	17871430	20819502	TADB_10	chr1_17871430_20819502
chr1	16480000	20312144	ENSG00000053371	19312143	19312144	AKR7A2	17871430	20819502	TADB_10	chr1_17871430_20819502
chr1	16480000	20260128	ENSG00000053372	19251804	19251805	MRTO4	17871430	20819502	TADB_10	chr1_17871430_20819502
chr1	16480000	19378483	ENSG00000117154	18107797	18107798	IGSF21	17871430	20819502	TADB_10	chr1_17871430_20819502
chr1	16480000	20251525	ENSG00000127463	19251524	19251525	EMC1	17871430	20819502	TADB_10	chr1_17871430_20819502
chr1	16480000	20210266	ENSG00000127481	19210265	19210266	UBR4	17871430	20819502	TADB_10	chr1_17871430_20819502
chr1	16480000	19902724	ENSG00000159423	18902723	18902724	ALDH4A1	17871430	20819502	TADB_10	chr1_17871430_20819502
chr1	16480000	20288770	ENSG00000162482	19288769	19288770	AKR7A3	17871430	20819502	TADB_10	chr1_17871430_20819502
chr1	16480000	19956676	ENSG00000169991	18956675	18956676	IFFO2	17871430	20819502	TADB_10	chr1_17871430_20819502
chr1	16480000	19859682	ENSG00000179002	18859681	18859682	TAS1R2	17871430	20819502	TADB_10	chr1_17871430_20819502
chr1	16480000	19485974	ENSG00000179023	18480929	18480930	KLHDC7A	17871430	20819502	TADB_10	chr1_17871430_20819502
chr1	16480000	20305182	ENSG00000200403	19305181	19305182	RNU6-1099P	17871430	20819502	TADB_10	chr1_17871430_20819502
chr1	16480000	20274194	ENSG00000211454	19274193	19274194	AKR7L	17871430	20819502	TADB_10	chr1_17871430_20819502
chr1	16480000	19897148	ENSG00000221662	18897147	18897148	MIR1290	17871430	20819502	TADB_10	chr1_17871430_20819502
chr1	16480000	19388514	ENSG00000225387	18385828	18385829	AL591896.1	17871430	20819502	TADB_10	chr1_17871430_20819502
chr1	16480000	19595636	ENSG00000225478	18595413	18595414	AL031737.1	17871430	20819502	TADB_10	chr1_17871430_20819502
chr1	16480000	19320000	ENSG00000230035	18179345	18179346	IGSF21-AS1	17871430	20819502	TADB_10	chr1_17871430_20819502
chr1	16480000	20240704	ENSG00000230424	19210500	19210501	EMC1-AS1	17871430	20819502	TADB_10	chr1_17871430_20819502
chr1	16480000	19513383	ENSG00000235282	18513117	18513118	DYNLL1P3	17871430	20819502	TADB_10	chr1_17871430_20819502
chr1	16480000	19320000	ENSG00000261781	18065656	18065657	LINC01654	17871430	20819502	TADB_10	chr1_17871430_20819502
chr1	16480000	19883275	ENSG00000265606	18883274	18883275	MIR4695	17871430	20819502	TADB_10	chr1_17871430_20819502
chr1	16480000	20297903	ENSG00000270728	19297079	19297080	AL035413.1	17871430	20819502	TADB_10	chr1_17871430_20819502
chr1	16480000	20075511	ENSG00000272084	19075510	19075511	AL137127.1	17871430	20819502	TADB_10	chr1_17871430_20819502
chr1	16480000	19320000	ENSG00000280222	18109388	18109389	AL365209.1	17871430	20819502	TADB_10	chr1_17871430_20819502
chr1	16480000	19320000	ENSG00000284653	18015711	18015712	AL357509.1	17871430	20819502	TADB_10	chr1_17871430_20819502
chr1	16480000	20262307	ENSG00000286064	19262306	19262307	AL035413.2	17871430	20819502	TADB_10	chr1_17871430_20819502
chr1	18338775	20485539	ENSG00000077549	19485538	19485539	CAPZB	17871430	20819502	TADB_10	chr1_17871430_20819502
chr1	18424383	20424671	ENSG00000240490	19424383	19424384	RN7SL277P	17871430	20819502	TADB_10	chr1_17871430_20819502
chr1	18484402	20629821	ENSG00000173436	19484402	19484403	MICOS10	17871430	20819502	TADB_10	chr1_17871430_20819502
chr1	18510592	20510733	ENSG00000201609	19510592	19510593	RNU4-28P	17871430	20819502	TADB_10	chr1_17871430_20819502
chr1	18591802	20596832	ENSG00000235185	19596831	19596832	AL031727.2	17871430	20819502	TADB_10	chr1_17871430_20819502
chr1	18596978	20658456	ENSG00000158747	19596978	19596979	NBL1	17871430	20819502	TADB_10	chr1_17871430_20819502
chr1	18597066	20656927	ENSG00000270136	19597066	19597067	MICOS10-NBL1	17871430	20819502	TADB_10	chr1_17871430_20819502
chr1	18608113	20608568	ENSG00000226396	19608113	19608114	AL031727.1	17871430	20819502	TADB_10	chr1_17871430_20819502
chr1	18664874	20680966	ENSG00000158748	19664874	19664875	HTR6	17871430	20819502	TADB_10	chr1_17871430_20819502
chr1	18682240	20799945	ENSG00000162542	19799944	19799945	TMCO4	17871430	20819502	TADB_10	chr1_17871430_20819502
chr1	18814029	20815283	ENSG00000178828	19815282	19815283	RNF186	17871430	20819502	TADB_10	chr1_17871430_20819502
chr1	18814366	20819502	ENSG00000235434	19814366	19814367	AL391883.1	17871430	20819502	TADB_10	chr1_17871430_20819502
chr1	18882394	20912945	ENSG00000169914	19882394	19882395	OTUD3	17871430	20819502	TADB_10	chr1_17871430_20819502
chr1	18920009	20923617	ENSG00000188784	19923616	19923617	PLA2G2E	17871430	20819502	TADB_10	chr1_17871430_20819502
chr1	18970968	20971269	ENSG00000242688	19970968	19970969	RN7SL304P	17871430	20819502	TADB_10	chr1_17871430_20819502
chr1	18975431	20980416	ENSG00000188257	19980415	19980416	PLA2G2A	17871430	20819502	TADB_10	chr1_17871430_20819502
chr1	19028178	21091911	ENSG00000127472	20028178	20028179	PLA2G5	17871430	20819502	TADB_10	chr1_17871430_20819502
chr1	19111939	21119566	ENSG00000117215	20119565	20119566	PLA2G2D	17871430	20819502	TADB_10	chr1_17871430_20819502
chr1	19139322	21150381	ENSG00000158786	20139322	20139323	PLA2G2F	17871430	20819502	TADB_10	chr1_17871430_20819502
chr1	19154170	21160568	ENSG00000227066	20154170	20154171	Z98257.1	17871430	20819502	TADB_10	chr1_17871430_20819502
chr1	19161253	21186518	ENSG00000187980	20186517	20186518	PLA2G2C	17871430	20819502	TADB_10	chr1_17871430_20819502
chr1	19186095	21196050	ENSG00000162543	20186095	20186096	UBXN10	17871430	20819502	TADB_10	chr1_17871430_20819502
chr1	19243094	21244664	ENSG00000228105	20243094	20243095	LINC01757	17871430	20819502	TADB_10	chr1_17871430_20819502
chr1	19272017	21275005	ENSG00000284710	20272017	20272018	Z98257.2	17871430	20819502	TADB_10	chr1_17871430_20819502
chr1	19290918	21354894	ENSG00000158816	20290918	20290919	VWA5B1	17871430	20819502	TADB_10	chr1_17871430_20819502
chr1	19294211	21323187	ENSG00000226664	20323186	20323187	AL020998.1	17871430	20819502	TADB_10	chr1_17871430_20819502
chr1	19360579	21431234	ENSG00000236963	20431233	20431234	LINC01141	17871430	20819502	TADB_10	chr1_17871430_20819502
chr1	19412304	21413253	ENSG00000226487	20413252	20413253	AL139254.1	17871430	20819502	TADB_10	chr1_17871430_20819502
chr1	19476221	21478937	ENSG00000284641	20476221	20476222	AL139254.2	17871430	20819502	TADB_10	chr1_17871430_20819502
chr1	19478779	21480397	ENSG00000284743	20480396	20480397	AL139254.3	17871430	20819502	TADB_10	chr1_17871430_20819502
chr1	19482391	21486210	ENSG00000162545	20486209	20486210	CAMK2N1	17871430	20819502	TADB_10	chr1_17871430_20819502
chr1	19499448	21508151	ENSG00000090432	20508150	20508151	MUL1	17871430	20819502	TADB_10	chr1_17871430_20819502
chr1	19525988	24080000	ENSG00000215520	20525988	20525989	RPS4XP4	17871430	20819502	TADB_10	chr1_17871430_20819502
chr1	19552572	24080000	ENSG00000183114	20552572	20552573	FAM43B	17871430	20819502	TADB_10	chr1_17871430_20819502
chr1	19589085	24080000	ENSG00000158825	20589085	20589086	CDA	17871430	20819502	TADB_10	chr1_17871430_20819502
chr1	19633457	24080000	ENSG00000158828	20633457	20633458	PINK1	17871430	20819502	TADB_10	chr1_17871430_20819502
chr1	19633678	24080000	ENSG00000284005	20633678	20633679	MIR6084	17871430	20819502	TADB_10	chr1_17871430_20819502
chr1	19642657	24080000	ENSG00000117242	20652192	20652193	PINK1-AS	17871430	20819502	TADB_10	chr1_17871430_20819502
chr1	19651767	24080000	ENSG00000244038	20661543	20661544	DDOST	17871430	20819502	TADB_10	chr1_17871430_20819502
chr1	19664014	24080000	ENSG00000117245	20718016	20718017	KIF17	17871430	20819502	TADB_10	chr1_17871430_20819502
chr1	19692734	24080000	ENSG00000235432	20694012	20694013	AL663074.2	17871430	20819502	TADB_10	chr1_17871430_20819502
chr1	19719731	24080000	ENSG00000189410	20732836	20732837	SH2D5	17871430	20819502	TADB_10	chr1_17871430_20819502
chr1	19732879	24080000	ENSG00000233069	20732879	20732880	AL663074.1	17871430	20819502	TADB_10	chr1_17871430_20819502
chr1	19740266	24080000	ENSG00000127483	20787322	20787323	HP1BP3	17871430	20819502	TADB_10	chr1_17871430_20819502
chr1	213870733	215871716	ENSG00000185221	214870733	214870734	GAPDHP24	214622891	219129952	TADB_100	chr1_214622891_219129952
chr1	213943122	215943540	ENSG00000223869	214943122	214943123	AC099563.1	214622891	219129952	TADB_100	chr1_214622891_219129952
chr1	213946908	215988040	ENSG00000287008	214946908	214946909	AC099563.2	214622891	219129952	TADB_100	chr1_214622891_219129952
chr1	214005774	216237090	ENSG00000082482	215005774	215005775	KCNK2	214622891	219129952	TADB_100	chr1_214622891_219129952
chr1	214376483	216377374	ENSG00000232809	215376483	215376484	VDAC1P10	214622891	219129952	TADB_100	chr1_214622891_219129952
chr1	214393646	216394418	ENSG00000282265	215394417	215394418	AL450990.1	214622891	219129952	TADB_100	chr1_214622891_219129952
chr1	214567303	216621807	ENSG00000136636	215567303	215567304	KCTD3	214622891	219129952	TADB_100	chr1_214622891_219129952
chr1	214600000	218240000	ENSG00000042781	216423447	216423448	USH2A	214622891	219129952	TADB_100	chr1_214622891_219129952
chr1	214600000	216630117	ENSG00000202498	215630116	215630117	SNORD116	214622891	219129952	TADB_100	chr1_214622891_219129952
chr1	214886581	218240000	ENSG00000229242	215886581	215886582	AL358452.1	214622891	219129952	TADB_100	chr1_214622891_219129952
chr1	215072464	218240000	ENSG00000233620	216072464	216072465	USH2A-AS2	214622891	219129952	TADB_100	chr1_214622891_219129952
chr1	215194050	218240000	ENSG00000236292	216194050	216194051	USH2A-AS1	214622891	219129952	TADB_100	chr1_214622891_219129952
chr1	215201635	218240000	ENSG00000226013	216201825	216201826	MRPS18BP1	214622891	219129952	TADB_100	chr1_214622891_219129952
chr1	215503246	218240000	ENSG00000196482	217137754	217137755	ESRRG	214622891	219129952	TADB_100	chr1_214622891_219129952
chr1	215640000	218631090	ENSG00000092978	217631089	217631090	GPATCH2	214622891	219129952	TADB_100	chr1_214622891_219129952
chr1	215640000	218871696	ENSG00000162814	217631323	217631324	SPATA17	214622891	219129952	TADB_100	chr1_214622891_219129952
chr1	215640000	219129952	ENSG00000201493	218129794	218129795	RNU1-141P	214622891	219129952	TADB_100	chr1_214622891_219129952
chr1	215640000	218850633	ENSG00000228247	217850632	217850633	UBBP2	214622891	219129952	TADB_100	chr1_214622891_219129952
chr1	215640000	219033660	ENSG00000230714	218031834	218031835	AL355526.1	214622891	219129952	TADB_100	chr1_214622891_219129952
chr1	215640000	218920804	ENSG00000231814	217892899	217892900	LINC00210	214622891	219129952	TADB_100	chr1_214622891_219129952
chr1	215640000	219059140	ENSG00000232100	218043504	218043505	LINC01653	214622891	219129952	TADB_100	chr1_214622891_219129952
chr1	215640000	218785120	ENSG00000234070	217785119	217785120	SPATA17-AS1	214622891	219129952	TADB_100	chr1_214622891_219129952
chr1	215640000	219049221	ENSG00000286775	218049220	218049221	AL355526.2	214622891	219129952	TADB_100	chr1_214622891_219129952
chr1	217285292	220120000	ENSG00000067533	218285292	218285293	RRP15	214622891	219129952	TADB_100	chr1_214622891_219129952
chr1	217301262	220120000	ENSG00000229016	218301971	218301972	AC096638.2	214622891	219129952	TADB_100	chr1_214622891_219129952
chr1	217338540	220120000	ENSG00000223375	218338540	218338541	AC096638.1	214622891	219129952	TADB_100	chr1_214622891_219129952
chr1	217344196	220120000	ENSG00000232480	218345677	218345678	TGFB2-AS1	214622891	219129952	TADB_100	chr1_214622891_219129952
chr1	217345335	220120000	ENSG00000092969	218345335	218345336	TGFB2	214622891	219129952	TADB_100	chr1_214622891_219129952
chr1	217442625	220120000	ENSG00000281453	218442625	218442626	TGFB2-OT1	214622891	219129952	TADB_100	chr1_214622891_219129952
chr1	217459264	220120000	ENSG00000228208	218459264	218459265	LINC02869	214622891	219129952	TADB_100	chr1_214622891_219129952
chr1	217541690	220120000	ENSG00000212610	218541898	218541899	U3	214622891	219129952	TADB_100	chr1_214622891_219129952
chr1	217881600	220120000	ENSG00000226693	218882649	218882650	NXNP1	214622891	219129952	TADB_100	chr1_214622891_219129952
chr1	217912757	220120000	ENSG00000225561	218918713	218918714	LINC01710	214622891	219129952	TADB_100	chr1_214622891_219129952
chr12	99000000	101440000	ENSG00000075089	100199121	100199122	ACTR6	100155493	103960513	TADB_1000	chr12_100155493_103960513
chr12	99000000	101440000	ENSG00000221476	100189883	100189884	MIR1827	100155493	103960513	TADB_1000	chr12_100155493_103960513
chr12	99000000	101440000	ENSG00000238105	100173658	100173659	GOLGA2P5	100155493	103960513	TADB_1000	chr12_100155493_103960513
chr12	99000000	101440000	ENSG00000257489	100199782	100199783	AC010203.1	100155493	103960513	TADB_1000	chr12_100155493_103960513
chr12	99000000	101440000	ENSG00000266610	100158764	100158765	RN7SL176P	100155493	103960513	TADB_1000	chr12_100155493_103960513
chr12	99203669	101440000	ENSG00000166153	100267078	100267079	DEPDC4	100155493	103960513	TADB_1000	chr12_100155493_103960513
chr12	99257688	101440000	ENSG00000206790	100257789	100257790	Y_RNA	100155493	103960513	TADB_1000	chr12_100155493_103960513
chr12	99267139	101440000	ENSG00000136021	100267139	100267140	SCYL2	100155493	103960513	TADB_1000	chr12_100155493_103960513
chr12	99357073	101440000	ENSG00000179520	100357073	100357074	SLC17A8	100155493	103960513	TADB_1000	chr12_100155493_103960513
chr12	99473707	101564414	ENSG00000012504	100473707	100473708	NR1H4	100155493	103960513	TADB_1000	chr12_100155493_103960513
chr12	99525186	101525420	ENSG00000271177	100525419	100525420	AC010200.1	100155493	103960513	TADB_1000	chr12_100155493_103960513
chr12	99573682	101628288	ENSG00000139354	100573682	100573683	GAS2L3	100155493	103960513	TADB_1000	chr12_100155493_103960513
chr12	99578743	101580197	ENSG00000257803	100578743	100578744	PIGAP1	100155493	103960513	TADB_1000	chr12_100155493_103960513
chr12	99717525	102128641	ENSG00000151572	100717525	100717526	ANO4	100155493	103960513	TADB_1000	chr12_100155493_103960513
chr12	99760000	102960000	ENSG00000120800	101280104	101280105	UTP20	100155493	103960513	TADB_1000	chr12_100155493_103960513
chr12	99760000	102960000	ENSG00000120805	101407771	101407772	ARL1	100155493	103960513	TADB_1000	chr12_100155493_103960513
chr12	99760000	102960000	ENSG00000207414	101199376	101199377	RNU6-768P	100155493	103960513	TADB_1000	chr12_100155493_103960513
chr12	99760000	102960000	ENSG00000222890	101411356	101411357	RNU6-1068P	100155493	103960513	TADB_1000	chr12_100155493_103960513
chr12	99760000	102960000	ENSG00000239413	101424440	101424441	RPS27P23	100155493	103960513	TADB_1000	chr12_100155493_103960513
chr12	99760000	102960000	ENSG00000241744	101228875	101228876	AC079953.1	100155493	103960513	TADB_1000	chr12_100155493_103960513
chr12	99760000	102960000	ENSG00000256870	101210237	101210238	SLC5A8	100155493	103960513	TADB_1000	chr12_100155493_103960513
chr12	99760000	101859262	ENSG00000257325	100859261	100859262	AC138360.1	100155493	103960513	TADB_1000	chr12_100155493_103960513
chr12	99760000	102960000	ENSG00000257543	101409059	101409060	AC063948.1	100155493	103960513	TADB_1000	chr12_100155493_103960513
chr12	99760000	102039094	ENSG00000258007	101039093	101039094	AC063947.1	100155493	103960513	TADB_1000	chr12_100155493_103960513
chr12	99760000	102069232	ENSG00000258033	101066733	101066734	SNX5P2	100155493	103960513	TADB_1000	chr12_100155493_103960513
chr12	100446824	102960000	ENSG00000206929	101446824	101446825	Y_RNA	100155493	103960513	TADB_1000	chr12_100155493_103960513
chr12	100466704	102960000	ENSG00000202249	101466704	101466705	RNU5E-5P	100155493	103960513	TADB_1000	chr12_100155493_103960513
chr12	100472338	102960000	ENSG00000252366	101472338	101472339	RNA5SP367	100155493	103960513	TADB_1000	chr12_100155493_103960513
chr12	100475335	102960000	ENSG00000166211	101475335	101475336	SPIC	100155493	103960513	TADB_1000	chr12_100155493_103960513
chr12	100568352	102960000	ENSG00000196091	101568352	101568353	MYBPC1	100155493	103960513	TADB_1000	chr12_100155493_103960513
chr12	100646720	102960000	ENSG00000257514	101659969	101659970	AC117505.1	100155493	103960513	TADB_1000	chr12_100155493_103960513
chr12	100696002	102960000	ENSG00000274560	101696449	101696450	AC010205.1	100155493	103960513	TADB_1000	chr12_100155493_103960513
chr12	100696946	102960000	ENSG00000111666	101696946	101696947	CHPT1	100155493	103960513	TADB_1000	chr12_100155493_103960513
chr12	100719807	102960000	ENSG00000199933	101719807	101719808	RNY1P16	100155493	103960513	TADB_1000	chr12_100155493_103960513
chr12	100728648	102960000	ENSG00000139351	101739468	101739469	SYCP3	100155493	103960513	TADB_1000	chr12_100155493_103960513
chr12	100745499	102960000	ENSG00000111670	101830958	101830959	GNPTAB	100155493	103960513	TADB_1000	chr12_100155493_103960513
chr12	100765406	102960000	ENSG00000222255	101765508	101765509	RNU6-101P	100155493	103960513	TADB_1000	chr12_100155493_103960513
chr12	100773114	102960000	ENSG00000258230	101773754	101773755	AC063950.1	100155493	103960513	TADB_1000	chr12_100155493_103960513
chr12	100779813	102960000	ENSG00000201168	101779813	101779814	RNA5SP368	100155493	103960513	TADB_1000	chr12_100155493_103960513
chr12	100796410	102960000	ENSG00000222932	101796501	101796502	RNU6-172P	100155493	103960513	TADB_1000	chr12_100155493_103960513
chr12	100836819	102960000	ENSG00000223046	101836819	101836820	RNA5SP369	100155493	103960513	TADB_1000	chr12_100155493_103960513
chr12	100871742	102960000	ENSG00000252863	101871800	101871801	RNU6-1183P	100155493	103960513	TADB_1000	chr12_100155493_103960513
chr12	100873316	102960000	ENSG00000258153	101873622	101873623	HSPE1P4	100155493	103960513	TADB_1000	chr12_100155493_103960513
chr12	100877579	103012130	ENSG00000136048	101877579	101877580	DRAM1	100155493	103960513	TADB_1000	chr12_100155493_103960513
chr12	100923410	102960000	ENSG00000257202	101924718	101924719	AC084398.2	100155493	103960513	TADB_1000	chr12_100155493_103960513
chr12	100936215	102960000	ENSG00000241917	101936215	101936216	AC084398.1	100155493	103960513	TADB_1000	chr12_100155493_103960513
chr12	100954992	102962414	ENSG00000258308	101962413	101962414	AC079907.2	100155493	103960513	TADB_1000	chr12_100155493_103960513
chr12	100963900	102964340	ENSG00000258288	101963900	101963901	NENFP2	100155493	103960513	TADB_1000	chr12_100155493_103960513
chr12	101012840	103062149	ENSG00000120860	102062148	102062149	WASHC3	100155493	103960513	TADB_1000	chr12_100155493_103960513
chr12	101063354	103074820	ENSG00000257222	102063354	102063355	AC079907.1	100155493	103960513	TADB_1000	chr12_100155493_103960513
chr12	101073103	103120120	ENSG00000075188	102120119	102120120	NUP37	100155493	103960513	TADB_1000	chr12_100155493_103960513
chr12	101120182	103197520	ENSG00000185480	102120182	102120183	PARPBP	100155493	103960513	TADB_1000	chr12_100155493_103960513
chr12	101160000	103481744	ENSG00000017427	102481743	102481744	IGF1	100155493	103960513	TADB_1000	chr12_100155493_103960513
chr12	101160000	104120000	ENSG00000139352	102957673	102957674	ASCL1	100155493	103960513	TADB_1000	chr12_100155493_103960513
chr12	101160000	104120000	ENSG00000171759	102958409	102958410	PAH	100155493	103960513	TADB_1000	chr12_100155493_103960513
chr12	101160000	103197833	ENSG00000183395	102197832	102197833	PMCH	100155493	103960513	TADB_1000	chr12_100155493_103960513
chr12	101160000	103513655	ENSG00000257254	102513654	102513655	AC010202.1	100155493	103960513	TADB_1000	chr12_100155493_103960513
chr12	101160000	103230533	ENSG00000258142	102230532	102230533	AC093023.1	100155493	103960513	TADB_1000	chr12_100155493_103960513
chr12	101160000	103824399	ENSG00000258169	102824398	102824399	LINC00485	100155493	103960513	TADB_1000	chr12_100155493_103960513
chr12	101160000	103217613	ENSG00000264554	102217612	102217613	RN7SL793P	100155493	103960513	TADB_1000	chr12_100155493_103960513
chr12	101160000	103402596	ENSG00000281344	102197584	102197585	HELLPAR	100155493	103960513	TADB_1000	chr12_100155493_103960513
chr12	101160000	104120000	ENSG00000282964	102953834	102953835	AC026108.1	100155493	103960513	TADB_1000	chr12_100155493_103960513
chr12	101160000	103463491	ENSG00000283052	102304354	102304355	LINC02456	100155493	103960513	TADB_1000	chr12_100155493_103960513
chr12	102013361	104120000	ENSG00000288092	103013361	103013362	AC026108.2	100155493	103960513	TADB_1000	chr12_100155493_103960513
chr12	102079634	104178675	ENSG00000257703	103178674	103178675	AC068643.1	100155493	103960513	TADB_1000	chr12_100155493_103960513
chr12	102151833	104179247	ENSG00000257860	103151833	103151834	AC068643.2	100155493	103960513	TADB_1000	chr12_100155493_103960513
chr12	102237591	104495978	ENSG00000179088	103495977	103495978	C12orf42	100155493	103960513	TADB_1000	chr12_100155493_103960513
chr12	102503380	104504936	ENSG00000257415	103503380	103503381	AC084364.1	100155493	103960513	TADB_1000	chr12_100155493_103960513
chr12	102505411	104506174	ENSG00000257994	103506173	103506174	AC084364.2	100155493	103960513	TADB_1000	chr12_100155493_103960513
chr12	102518334	104571337	ENSG00000286197	103571336	103571337	AC084364.3	100155493	103960513	TADB_1000	chr12_100155493_103960513
chr12	102547750	104578947	ENSG00000257762	103547750	103547751	LINC02401	100155493	103960513	TADB_1000	chr12_100155493_103960513
chr12	102587272	105120000	ENSG00000136011	103587272	103587273	STAB2	100155493	103960513	TADB_1000	chr12_100155493_103960513
